,Position,Salary Estimate,Rating,Organization,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
145,Data Scientist,₹403K - ₹600K (Glassdoor Est.),4.0,"HR Devi and Associates
4.0",Thiruvananthapuram,-1,Unknown,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
146,Data Scientist,₹403K - ₹600K (Glassdoor Est.),4.0,"HR Devi and Associates
4.0",Thiruvananthapuram,-1,-1,-1,-1,-1,-1,-1,-1
147,Staff Big Data Engineer,₹403K - ₹600K (Glassdoor Est.),3.5,"Integral Ad Science
3.5",Pune,-1,501 to 1000 Employees,2009,Company - Private,Internet,Information Technology,$100 to $500 million (USD),-1
148,Senior Data and Applied Scientist,₹403K - ₹600K (Glassdoor Est.),4.4,"Microsoft
4.4",Bangalore,-1,10000+ Employees,1975,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
149,Data Scientist,₹403K - ₹600K (Glassdoor Est.),4.2,"Kanini Software Solutions
4.2",Chennai,-1,201 to 500 Employees,2003,Company - Private,Enterprise Software & Network Solutions,Information Technology,$1 to $5 million (USD),-1
150,Data Scientist,₹403K - ₹600K (Glassdoor Est.),3.4,"Kaplan
3.4",Bangalore,-1,10000+ Employees,1938,Subsidiary or Business Segment,Education Training Services,Education,$2 to $5 billion (USD),-1
151,Associate Data Scientist,₹403K - ₹600K (Glassdoor Est.),3.7,"Gap Inc.
3.7",Hyderābād,-1,10000+ Employees,1969,Company - Public,"Department, Clothing, & Shoe Stores",Retail,$10+ billion (USD),-1
152,Associate Data Scientist,₹403K - ₹600K (Glassdoor Est.),3.7,"Gap Inc.
3.7",Hyderābād,-1,-1,-1,-1,-1,-1,-1,-1
153,Data Scientist,₹403K - ₹600K (Glassdoor Est.),2.7,"Banctec Tps India Private Limited
2.7",Pune,-1,10000+ Employees,2017,Company - Public,IT Services,Information Technology,$1 to $2 billion (USD),-1
154,Data Scientist,₹403K - ₹600K (Glassdoor Est.),2.7,"Banctec Tps India Private Limited
2.7",Pune,-1,-1,-1,-1,-1,-1,-1,-1
155,Data Scientist,₹403K - ₹600K (Glassdoor Est.),2.7,"Banctec Tps India Private Limited
2.7",Pune,-1,-1,-1,-1,-1,-1,-1,-1
156,Data Scientist,₹403K - ₹600K (Glassdoor Est.),-1,ZettaMine,Hyderābād,-1,-1,-1,-1,-1,-1,-1,-1
157,Machine Learning Scientist,₹403K - ₹600K (Glassdoor Est.),4.2,"Phenom People
4.2",Hyderābād,-1,501 to 1000 Employees,2011,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
158,Machine Learning Scientist,₹403K - ₹600K (Glassdoor Est.),4.2,"Phenom People
4.2",Hyderābād,-1,-1,-1,-1,-1,-1,-1,-1
159,"MTS1, Data Engineer",₹480K - ₹926K (Glassdoor Est.),4.0,"Paypal
4.0",Chennai,-1,10000+ Employees,1998,Company - Public,Internet,Information Technology,$10+ billion (USD),-1
160,Senior Specialist - Data Engineer,₹480K - ₹926K (Glassdoor Est.),3.9,"Philips
3.9",Bangalore,-1,10000+ Employees,1891,Company - Public,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),-1
161,Data Scientist,₹480K - ₹926K (Glassdoor Est.),3.8,"Standard Chartered
3.8",Chennai,-1,10000+ Employees,1969,Company - Public,Investment Banking & Asset Management,Finance,$10 to $25 million (USD),-1
162,Data Scientist / Data Analyst,₹480K - ₹926K (Glassdoor Est.),4.8,"Bloom Consulting Services
4.8",Bangalore,-1,1 to 50 Employees,2015,Company - Private,IT Services,Information Technology,Less than $1 million (USD),-1
163,Data Scientist,₹480K - ₹926K (Glassdoor Est.),4.8,"Healtheoz India
4.8",Noida,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
164,Data Scientist,₹480K - ₹926K (Glassdoor Est.),4.2,"Akeo Software Solutions
4.2",Jaipur,-1,1 to 50 Employees,2012,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
165,Data Scientist,₹480K - ₹926K (Glassdoor Est.),3.6,"Meesho
3.6",Bangalore,-1,501 to 1000 Employees,2015,Company - Private,"Department, Clothing, & Shoe Stores",Retail,Unknown / Non-Applicable,-1
166,Data Scientist,₹480K - ₹926K (Glassdoor Est.),4.4,"Edifecs
4.4",Chandigarh,-1,501 to 1000 Employees,1996,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),-1
167,Data Scientist,₹480K - ₹926K (Glassdoor Est.),-1,WeRecruit Talent,Bangalore,-1,Unknown,-1,Company - Public,-1,-1,Less than $1 million (USD),-1
168,Data Scientist,₹480K - ₹926K (Glassdoor Est.),-1,WeRecruit Talent,Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
169,Data Scientist,₹480K - ₹926K (Glassdoor Est.),4.5,"Profisor Services
4.5",Gurgaon,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
170,Data Scientist,₹480K - ₹926K (Glassdoor Est.),3.7,"Brickred
3.7",Noida,-1,201 to 500 Employees,-1,Company - Private,Computer Hardware & Software,Information Technology,Less than $1 million (USD),-1
171,Data Scientist,₹480K - ₹926K (Glassdoor Est.),-1,CogniSure,Bangalore,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
172,Data Scientist,₹480K - ₹926K (Glassdoor Est.),2.6,"growel softech
2.6",India,-1,201 to 500 Employees,-1,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),-1
173,Data Scientist,₹480K - ₹926K (Glassdoor Est.),2.6,"growel softech
2.6",India,-1,-1,-1,-1,-1,-1,-1,-1
174,Associate Decision Scientist,₹480K - ₹926K (Glassdoor Est.),3.6,"Western Union
3.6",Pune,-1,10000+ Employees,1851,Company - Public,Financial Transaction Processing,Finance,$5 to $10 billion (USD),-1
175,Associate Decision Scientist,₹480K - ₹926K (Glassdoor Est.),3.6,"Western Union
3.6",Pune,-1,-1,-1,-1,-1,-1,-1,-1
176,Data Scientist,₹480K - ₹926K (Glassdoor Est.),3.6,"NTT DATA Global Delivery Services Limited
3.6",India,-1,10000+ Employees,1967,Company - Public,IT Services,Information Technology,$10+ billion (USD),-1
177,Data Scientist,₹480K - ₹926K (Glassdoor Est.),3.7,"NSEIT
3.7",Maharashtra,-1,1001 to 5000 Employees,1999,Company - Public,IT Services,Information Technology,Unknown / Non-Applicable,-1
178,Data Scientist,₹480K - ₹926K (Glassdoor Est.),-1,Shri TirupatiI Balaji Education Foundation,Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
179,Data Scientist,₹480K - ₹926K (Glassdoor Est.),2.0,"Exeliq Consulting
2.0",Maharashtra,-1,1 to 50 Employees,2019,Company - Public,-1,-1,Less than $1 million (USD),-1
180,Machine Learning Lead / Data Scientist,₹480K - ₹926K (Glassdoor Est.),4.0,"Morgan Stanley
4.0",Bangalore,-1,10000+ Employees,1935,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),-1
181,Machine Learning Lead / Data Scientist,₹480K - ₹926K (Glassdoor Est.),4.0,"Morgan Stanley
4.0",Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
182,Software Engineer – Data Scientists,₹480K - ₹926K (Glassdoor Est.),3.8,"PatientMD
3.8",Calcutta,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
183,Data Scientist,₹480K - ₹926K (Glassdoor Est.),4.2,"AppZen
4.2",Pune,-1,201 to 500 Employees,2012,Company - Private,Financial Transaction Processing,Finance,$5 to $10 million (USD),-1
184,Data Scientist,₹480K - ₹926K (Glassdoor Est.),2.5,"Bharat Light & Power
2.5",Bangalore,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
185,Data Scientist,₹480K - ₹926K (Glassdoor Est.),3.0,"TCG Digital
3.0",India,-1,201 to 500 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
186,Senior Data Scientist I,₹480K - ₹926K (Glassdoor Est.),3.9,"Philips
3.9",Bangalore,-1,10000+ Employees,1891,Company - Public,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),-1
187,Staff Data Scientist,₹480K - ₹926K (Glassdoor Est.),4.1,"Infoblox
4.1",Bangalore,-1,1001 to 5000 Employees,1999,Company - Private,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),-1
188,Data Scientist,₹480K - ₹926K (Glassdoor Est.),3.9,"Netradyne
3.9",Bangalore,-1,1 to 50 Employees,-1,Contract,-1,-1,Less than $1 million (USD),-1
189,Data Scientist,₹480K - ₹926K (Glassdoor Est.),3.9,"Netradyne
3.9",Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
190,Data Scientist,₹480K - ₹926K (Glassdoor Est.),3.7,"Biz2Credit Inc
3.7",Noida,-1,-1,-1,-1,-1,-1,-1,-1
191,Data Scientist,₹243K - ₹900K (Glassdoor Est.),-1,Pion Global Pvt Ltd,Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
192,Data Scientist,₹243K - ₹900K (Glassdoor Est.),4.6,"Entytle
4.6",Maharashtra,-1,1 to 50 Employees,2014,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
193,Data Scientist,₹243K - ₹900K (Glassdoor Est.),3.7,"KBR
3.7",Pune,-1,10000+ Employees,1901,Company - Public,Energy,"Oil, Gas, Energy & Utilities",$5 to $10 billion (USD),-1
194,Business Analyst - Data Scientist,₹243K - ₹900K (Glassdoor Est.),3.8,"Genpact
3.8",Bangalore,-1,10000+ Employees,1997,Company - Public,IT Services,Information Technology,$2 to $5 billion (USD),-1
195,Data Scientist,₹243K - ₹900K (Glassdoor Est.),3.0,"ISERVEU Technology Pvt Ltd
3.0",Bhubaneshwar,-1,51 to 200 Employees,2014,Company - Private,Financial Transaction Processing,Finance,Unknown / Non-Applicable,-1
196,Data Scientist,₹243K - ₹900K (Glassdoor Est.),4.1,"Analytics Vidhya
4.1",Gurgaon,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
197,Data Scientist,₹243K - ₹900K (Glassdoor Est.),-1,Client of PlaceElements HR,Thiruvananthapuram,-1,-1,-1,-1,-1,-1,-1,-1
198,Data Scientist,₹243K - ₹900K (Glassdoor Est.),-1,ITSS RESEARCH & CONSULTANCY PRIVATE LIMITED,Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
199,Data Scientist,₹243K - ₹900K (Glassdoor Est.),-1,ITSS RESEARCH & CONSULTANCY PRIVATE LIMITED,Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
200,Senior Big Data Engineer,₹243K - ₹900K (Glassdoor Est.),3.5,"Integral Ad Science
3.5",Pune,-1,501 to 1000 Employees,2009,Company - Private,Internet,Information Technology,$100 to $500 million (USD),-1
201,Senior Big Data Engineer,₹243K - ₹900K (Glassdoor Est.),3.5,"Integral Ad Science
3.5",Pune,-1,-1,-1,-1,-1,-1,-1,-1
202,Data Scientist,₹243K - ₹900K (Glassdoor Est.),3.5,"Diverse Lynx India
3.5",Pune,-1,501 to 1000 Employees,2002,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),-1
203,Data Scientist,₹243K - ₹900K (Glassdoor Est.),3.8,"JPMorgan Chase Bank, N.A.
3.8",Mumbai,-1,10000+ Employees,1799,Subsidiary or Business Segment,Banks & Credit Unions,Finance,$10+ billion (USD),-1
204,Data Scientist-(H/F),₹243K - ₹900K (Glassdoor Est.),3.6,"Société Générale
3.6",Bangalore,-1,10000+ Employees,1864,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),-1
205,Data Scientist,₹243K - ₹900K (Glassdoor Est.),4.1,"Foghorn Systems
4.1",Pune,-1,51 to 200 Employees,2014,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
206,Sr. Data Scientist,₹243K - ₹900K (Glassdoor Est.),4.2,"NetApp
4.2",Bangalore,-1,10000+ Employees,1992,Company - Public,Enterprise Software & Network Solutions,Information Technology,$5 to $10 billion (USD),-1
207,Sr. Data Scientist,₹243K - ₹900K (Glassdoor Est.),4.2,"NetApp
4.2",Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
208,Data Scientist,₹243K - ₹900K (Glassdoor Est.),-1,NOVIQUE HEALTH,Mumbai,-1,Unknown,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
209,Data Scientist,₹243K - ₹900K (Glassdoor Est.),-1,Encora Innovation Labs India Private Limited,Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
210,Principal Data Scientist,₹243K - ₹900K (Glassdoor Est.),3.4,"upGrad Education Private Limited
3.4",Bangalore,-1,1001 to 5000 Employees,2015,Company - Private,Education Training Services,Education,$10 to $25 million (USD),-1
211,Principal Data Scientist,₹243K - ₹900K (Glassdoor Est.),3.4,"upGrad Education Private Limited
3.4",Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
212,Data Scientist,₹243K - ₹900K (Glassdoor Est.),-1,Speegile Consulting,Calcutta,-1,-1,-1,-1,-1,-1,-1,-1
213,Data Scientist,₹243K - ₹900K (Glassdoor Est.),-1,Ikamate HR India Pvt. Ltd,Ahmedabad,-1,-1,-1,-1,-1,-1,-1,-1
214,NLP Data Scientist - Cuddle.ai,₹243K - ₹900K (Glassdoor Est.),-1,Fractal.ai,Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
215,NLP Data Scientist - Cuddle.ai,₹243K - ₹900K (Glassdoor Est.),-1,Fractal.ai,Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
216,Data Scientist,₹243K - ₹900K (Glassdoor Est.),2.1,"Transorg Analytics
2.1",Gurgaon,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
217,Data Scientist,₹243K - ₹900K (Glassdoor Est.),-1,F(x) Data Labs Pvt Ltd,Ahmedabad,-1,-1,-1,-1,-1,-1,-1,-1
218,Data Scientist,₹243K - ₹900K (Glassdoor Est.),4.7,"TouchNote
4.7",Hyderābād,-1,1 to 50 Employees,2008,Company - Private,Internet,Information Technology,$10 to $25 million (USD),-1
219,Data Scientist,₹243K - ₹900K (Glassdoor Est.),-1,iGloble Solutions,Kālkāji Devi,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
220,Data Science and Machine Learning,₹243K - ₹900K (Glassdoor Est.),4.2,"Ignite Solutions
4.2",Pune,-1,1 to 50 Employees,2008,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
221,Data Scientist,₹308K - ₹326K (Glassdoor Est.),-1,Skoutworx Business Consulting,Thiruvananthapuram,-1,-1,-1,-1,-1,-1,-1,-1
222,Data Scientist,₹308K - ₹326K (Glassdoor Est.),-1,Acumont Solutions Pvt Ltd,Remote,-1,-1,-1,-1,-1,-1,-1,-1
223,Data Scientist DA4AD,₹308K - ₹326K (Glassdoor Est.),4.1,"Daimler
4.1",Bangalore,-1,10000+ Employees,1886,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),-1
224,Data Scientist,₹308K - ₹326K (Glassdoor Est.),-1,RedBixBite Pvt Ltd,Pune,-1,-1,-1,-1,-1,-1,-1,-1
225,Data Scientist,₹308K - ₹326K (Glassdoor Est.),-1,Salasar New Age Technologies,Noida,-1,-1,-1,-1,-1,-1,-1,-1
226,Data Scientist,₹308K - ₹326K (Glassdoor Est.),-1,Salasar New Age Technologies,Noida,-1,-1,-1,-1,-1,-1,-1,-1
227,Senior Data Scientist,₹308K - ₹326K (Glassdoor Est.),3.9,"Zendrive, Inc.
3.9",Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
228,Data Scientist,₹308K - ₹326K (Glassdoor Est.),3.2,"Business Brio
3.2",Calcutta,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
229,DATA SCIENTIST,₹308K - ₹326K (Glassdoor Est.),4.2,"Innefu Labs Pvt. Ltd.
4.2",New Delhi,-1,51 to 200 Employees,2010,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
230,Data Scientist,₹308K - ₹326K (Glassdoor Est.),2.7,"Ganit
2.7",Mumbai,-1,51 to 200 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
231,Data Scientist,₹308K - ₹326K (Glassdoor Est.),3.0,"xtLytics
3.0",Noida,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
232,Data And Analytics_Forecasting-Data Scientist,₹308K - ₹326K (Glassdoor Est.),3.8,"EY
3.8",Bangalore,-1,10000+ Employees,1989,Company - Private,Accounting,Accounting & Legal,$10+ billion (USD),-1
233,Data And Analytics_Forecasting-Data Scientist,₹308K - ₹326K (Glassdoor Est.),3.8,"EY
3.8",Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
234,Data Scientist,₹308K - ₹326K (Glassdoor Est.),3.7,"Cognizant
3.7",Hyderābād,-1,10000+ Employees,1994,Company - Public,-1,-1,$10+ billion (USD),-1
235,Data Scientist,₹308K - ₹326K (Glassdoor Est.),-1,Placement Planet,Ahmedabad,-1,Unknown,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
236,Data Scientist,₹308K - ₹326K (Glassdoor Est.),-1,Canum Infotech,Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
237,Data Scientist,₹308K - ₹326K (Glassdoor Est.),-1,Canum Infotech,Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
238,Data Scientists,₹308K - ₹326K (Glassdoor Est.),4.8,"Bloom Consulting Services
4.8",Bangalore,-1,1 to 50 Employees,2015,Company - Private,IT Services,Information Technology,Less than $1 million (USD),-1
239,Data Scientist I/II,₹308K - ₹326K (Glassdoor Est.),3.9,"Philips
3.9",Bangalore,-1,10000+ Employees,1891,Company - Public,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),-1
240,DATA SCIENTIST - Machine Learning / Artificial Intelligence (PhD Degree),₹308K - ₹326K (Glassdoor Est.),4.1,"Roljobs Technology Services Pvt Ltd
4.1",Thiruvananthapuram,-1,51 to 200 Employees,2002,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1
241,Data Scientist,₹308K - ₹326K (Glassdoor Est.),-1,PS International Infoservices PVT LTD,Mumbai,-1,-1,-1,-1,-1,-1,-1,-1
242,Data Scientist,₹308K - ₹326K (Glassdoor Est.),2.3,"GreenTree
2.3",Bangalore,-1,501 to 1000 Employees,-1,Unknown,Consulting,Business Services,Less than $1 million (USD),-1
243,Data Scientist,₹308K - ₹326K (Glassdoor Est.),2.3,"GreenTree
2.3",Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
244,Data Scientist –Technology,₹308K - ₹326K (Glassdoor Est.),4.0,"Anlage Infotech
4.0",Bangalore,-1,201 to 500 Employees,1996,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
245,Data Engineer,₹308K - ₹326K (Glassdoor Est.),4.4,"Shure Incorporated
4.4",Hyderābād,-1,1001 to 5000 Employees,1925,Company - Private,Consumer Products Manufacturing,Manufacturing,Unknown / Non-Applicable,-1
246,Principal Data & Applied Scientist,₹308K - ₹326K (Glassdoor Est.),4.4,"Microsoft
4.4",Bangalore,-1,10000+ Employees,1975,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
247,Data Scientist,₹308K - ₹326K (Glassdoor Est.),-1,AlpsLogic IT Solutions,Gāndhīnagar,-1,-1,-1,-1,-1,-1,-1,-1
248,Data Analyst,₹308K - ₹326K (Glassdoor Est.),4.3,"Data Analytics
4.3",SAS Nagar,-1,1 to 50 Employees,-1,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),-1
249,Analyst/Senior Analyst - Data Science,₹308K - ₹326K (Glassdoor Est.),3.7,"Tredence
3.7",Bangalore,-1,501 to 1000 Employees,2013,Company - Private,Consulting,Business Services,$25 to $50 million (USD),-1
250,Analyst/Senior Analyst - Data Science,₹308K - ₹326K (Glassdoor Est.),3.7,"Tredence
3.7",Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
251,Data Scientist,₹346K - ₹600K (Glassdoor Est.),-1,DXFactor Solutions Pvt Ltd,Ahmedabad,-1,-1,-1,-1,-1,-1,-1,-1
252,Data Scientist,₹346K - ₹600K (Glassdoor Est.),2.7,"Pattern Effects Labs
2.7",Bangalore,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
253,Senior Data Scientist,₹346K - ₹600K (Glassdoor Est.),3.0,"Nanobi Data And Analytics
3.0",Bangalore,-1,1 to 50 Employees,-1,Company - Private,Enterprise Software & Network Solutions,Information Technology,Less than $1 million (USD),-1
254,Data Scientist,₹346K - ₹600K (Glassdoor Est.),-1,Avercast LLC,Pune,-1,-1,-1,-1,-1,-1,-1,-1
255,Data Scientist: Product Analytics,₹346K - ₹600K (Glassdoor Est.),4.8,"Zoom Video Communications
4.8",Bangalore,-1,1001 to 5000 Employees,2011,Company - Public,IT Services,Information Technology,$500 million to $1 billion (USD),-1
256,Data Scientist,₹346K - ₹600K (Glassdoor Est.),-1,Unusual Hire,Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
257,Data Scientist,₹346K - ₹600K (Glassdoor Est.),-1,ANI Calls India Private Limited,Hyderābād,-1,-1,-1,-1,-1,-1,-1,-1
258,Data Scientist,₹346K - ₹600K (Glassdoor Est.),-1,ANI Calls India Private Limited,Hyderābād,-1,-1,-1,-1,-1,-1,-1,-1
259,Manager - Data Science,₹346K - ₹600K (Glassdoor Est.),3.7,"Tredence
3.7",Bangalore,-1,501 to 1000 Employees,2013,Company - Private,Consulting,Business Services,$25 to $50 million (USD),-1
260,Manager - Data Science,₹346K - ₹600K (Glassdoor Est.),3.7,"Tredence
3.7",Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
